om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
618698,2020,03,18,2020-03-18,20:24:00,3,TX,48,0,0,2,0,0,0,33.0032,-98.6704,33.0455,-98.5990,5.1900,375,1,1,1,503,0,0,0,0
618699,2020,03,18,2020-03-18,20:36:00,3,TX,48,0,0,1,0,3000,0,33.0367,-98.5460,33.0591,-98.5458,1.5500,120,1,1,1,503,0,0,0,0
618700,2020,03,18,2020-03-18,21:07:00,3,TX,48,0,0,0,0,1000,0,33.4159,-97.6198,33.4230,-97.6104,0.8100,100,1,1,1,497,0,0,0,0
618701,2020,03,18,2020-03-18,21:21:00,3,TX,48,0,0,0,0,0,0,33.1628,-98.2887,33.1649,-98.2774,0.6700,46,1,1,1,237,0,0,0,0
618702,2020,03,19,2020-03-19,00:00:00,3,TX,48,0,2,0,0,2000000,0,32.3101,-100.2189,32.3816,-100.0534,10.8600,425,1,1,1,353,441,0,0,0
618703,2020,03,19,2020-03-19,00:30:00,3,TX,48,0,1,0,0,60000,0,32.4388,-99.8697,32.4404,-99.8662,0.2300,35,1,1,1,441,0,0,0,0
618704,2020,03,19,2020-03-19,00:43:00,3,TX,48,0,2,0,0,0,0,32.5335,-99.6739,32.5800,-99.6000,5.3800,135,1,1,1,253,417,0,0,0
618705,2020,03,19,2020-03-19,00:53:00,3,OK,40,0,0,0,0,35000,0,36.0019,-96.4798,36.0082,-96.4736,0.6000,75,1,1,1,37,0,0,0,0
618706,2020,03,19,2020-03-19,09:25:00,3,OK,40,0,1,0,0,30000,0,35.4043,-96.3287,35.4179,-96.2854,2.7000,225,1,1,1,107,0,0,0,0
618707,2020,03,19,2020-03-19,14:44:00,3,IL,17,0,1,1,0,300000,0,38.0649,-89.2442,38.0826,-89.1904,3.1700,125,1,1,1,145,0,0,0,0
618708,2020,03,19,2020-03-19,15:22:00,3,IL,17,0,1,0,0,128000,0,38.1910,-88.7120,38.2124,-88.6661,2.9000,300,1,1,1,81,65,0,0,0
618709,2020,03,19,2020-03-19,17:50:00,3,AR,05,0,2,1,0,275000,0,36.1352,-92.9381,36.2200,-92.7410,12.5000,500,1,1,1,9,0,0,0,0
618710,2020,03,19,2020-03-19,18:30:00,3,AR,05,0,1,0,0,120000,0,36.3302,-92.4768,36.3425,-92.4413,2.1600,600,1,1,1,5,0,0,0,0
618711,2020,03,19,2020-03-19,19:09:00,3,AR,05,0,1,0,0,0,0,35.5283,-92.9439,35.5334,-92.9309,0.8100,300,1,1,1,115,0,0,0,0
618712,2020,03,19,2020-03-19,19:23:00,3,AR,05,0,1,0,0,20000,0,35.5925,-92.8366,35.6172,-92.7974,2.7900,200,1,1,1,115,0,0,0,0
618713,2020,03,19,2020-03-19,21:07:00,3,AR,05,0,1,0,0,20000,0,36.1124,-91.5610,36.1374,-91.4672,5.6700,400,1,1,1,135,0,0,0,0
618714,2020,03,21,2020-03-21,14:30:00,3,NM,35,0,0,0,0,0,0,36.6288,-108.2774,36.6336,-108.2711,0.4900,40,1,1,1,45,0,0,0,0
618715,2020,03,24,2020-03-24,16:27:00,3,MS,28,0,1,0,0,1500000,0,34.6383,-88.2825,34.6670,-87.9880,16.8800,400,2,0,1,0,0,0,0,0
618715,2020,03,24,2020-03-24,16:27:00,3,MS,28,0,1,0,0,1500000,0,34.6383,-88.2825,34.6520,-88.1300,8.7200,400,2,1,2,141,0,0,0,0
618715,2020,03,24,2020-03-24,16:39:00,3,AL,01,0,1,0,0,0,0,34.6520,-88.1300,34.6670,-87.9880,8.1600,200,2,1,2,33,0,0,0,0
618716,2020,03,24,2020-03-24,18:16:00,3,TN,47,0,1,0,0,0,0,35.2211,-86.0098,35.2385,-85.9285,4.7600,175,1,1,1,51,0,0,0,0
618717,2020,03,28,2020-03-28,12:59:00,3,IA,19,0,1,0,0,125000,0,41.1507,-94.6368,41.2443,-94.5652,7.4700,115,1,1,1,3,1,0,0,0
618718,2020,03,28,2020-03-28,15:18:00,3,AR,05,0,1,0,0,200000,0,35.5072,-91.1184,35.5627,-91.0524,5.3300,200,1,1,1,67,0,0,0,0
618719,2020,03,28,2020-03-28,15:26:00,3,IA,19,0,0,0,0,0,0,41.8819,-93.2060,41.9005,-93.2022,1.3000,75,1,1,1,127,0,0,0,0
618720,2020,03,28,2020-03-28,15:58:00,3,AR,05,0,3,22,0,300000000,0,35.8094,-90.6852,35.9340,-90.5227,12.5300,600,1,1,1,31,0,0,0,0
618721,2020,03,28,2020-03-28,16:25:00,3,AR,05,0,1,0,0,300000,0,36.0500,-90.3808,36.0803,-90.3431,2.9700,100,1,1,1,55,0,0,0,0
618722,2020,03,28,2020-03-28,16:39:00,3,IL,17,0,-9,0,0,0,0,41.0624,-90.2380,41.0636,-90.2364,0.1200,10,1,1,1,95,0,0,0,0
618723,2020,03,28,2020-03-28,16:39:00,3,IA,19,0,-9,0,0,0,0,42.3136,-92.4686,42.3399,-92.4404,2.3200,40,1,1,1,13,0,0,0,0
618724,2020,03,28,2020-03-28,16:49:00,3,IA,19,0,0,0,0,75000,0,42.4201,-92.3874,42.4461,-92.3676,2.0600,115,1,1,1,13,0,0,0,0
618725,2020,03,28,2020-03-28,16:55:00,3,IA,19,0,-9,0,0,0,0,42.4725,-92.3138,42.4758,-92.3095,0.3200,20,1,1,1,13,0,0,0,0
618726,2020,03,28,2020-03-28,17:15:00,3,IA,19,0,1,0,0,0,0,42.5086,-92.0809,42.6035,-92.0144,7.3800,50,1,1,1,19,0,0,0,0
618727,2020,03,28,2020-03-28,17:30:00,3,IA,19,0,1,0,0,165000,5000,42.6480,-91.9414,42.7013,-91.9146,3.9300,140,1,1,1,65,0,0,0,0
618728,2020,03,28,2020-03-28,17:40:00,3,IA,19,0,0,0,0,75000,0,42.7525,-91.8552,42.8040,-91.8448,3.6000,50,1,1,1,65,0,0,0,0
618729,2020,03,28,2020-03-28,18:43:00,3,IL,17,0,-9,0,0,0,0,41.2800,-90.2400,41.2960,-90.2313,1.0700,10,1,1,1,73,0,0,0,0
618730,2020,03,28,2020-03-28,18:58:00,3,KY,21,0,2,0,0,500000,0,37.7418,-87.7038,37.8626,-87.4369,16.7900,500,1,1,1,101,0,0,0,0
618731,2020,03,28,2020-03-28,19:01:00,3,IL,17,0,1,0,0,100000,0,40.3361,-90.3190,40.3567,-90.2908,2.0600,100,1,1,1,57,0,0,0,0
618732,2020,03,28,2020-03-28,19:18:00,3,KY,21,0,2,2,0,2003000,0,37.9372,-87.4181,37.9644,-87.3319,5.0600,575,2,0,1,0,0,0,0,0
618732,2020,03,28,2020-03-28,19:18:00,3,KY,21,0,1,0,0,3000,0,37.9372,-87.4181,37.9421,-87.4036,0.8600,100,2,1,2,101,0,0,0,0
618732,2020,03,28,2020-03-28,19:19:00,3,IN,18,0,2,2,0,2000000,0,37.9421,-87.4036,37.9644,-87.3319,4.2000,575,2,1,2,173,0,0,0,0
618733,2020,03,28,2020-03-28,19:20:00,3,IL,17,0,1,0,0,0,0,41.6003,-89.8725,41.6313,-89.8658,2.1700,20,1,1,1,195,0,0,0,0
618734,2020,03,28,2020-03-28,19:25:00,3,IA,19,0,1,0,0,0,0,42.5947,-90.8138,42.6290,-90.7553,3.8000,50,1,1,1,61,0,0,0,0
618735,2020,03,28,2020-03-28,19:35:00,3,WI,55,0,1,0,0,180000,0,42.7060,-90.7067,42.7903,-90.6636,6.2200,120,1,1,1,43,0,0,0,0
618736,2020,03,28,2020-03-28,19:58:00,3,IL,17,0,1,0,0,300000,0,40.6571,-89.6754,40.6922,-89.6334,3.2700,50,1,1,1,143,0,0,0,0
618737,2020,03,28,2020-03-28,20:13:00,3,IL,17,0,1,0,0,0,0,42.0178,-89.2964,42.0954,-89.2079,7.0300,400,1,1,1,141,0,0,0,0
618738,2020,03,29,2020-03-29,01:29:00,3,TN,47,0,0,0,0,100000,0,35.9146,-85.4340,35.9446,-85.3170,6.9000,75,1,1,1,185,0,0,0,0
618739,2020,03,30,2020-03-30,16:22:00,3,TX,48,0,-9,0,0,0,0,35.4700,-101.5700,35.4840,-101.5095,3.5500,50,1,1,1,65,0,0,0,0
618740,2020,03,30,2020-03-30,16:50:00,3,TX,48,0,0,0,0,0,0,36.1738,-101.8499,36.1709,-101.8486,0.2100,20,1,1,1,421,0,0,0,0
618741,2020,03,31,2020-03-31,08:30:00,3,MS,28,0,1,0,0,0,0,30.8400,-88.7500,30.8100,-88.6100,8.1500,50,1,1,1,39,0,0,0,0
618742,2020,03,31,2020-03-31,09:23:00,3,AL,01,0,0,0,0,0,0,32.0817,-86.1751,32.1071,-86.1270,3.3300,190,1,1,1,101,0,0,0,0
618743,2020,03,31,2020-03-31,09:33:00,3,AL,01,0,0,0,0,0,0,31.9371,-86.0665,31.9379,-86.0643,0.1400,80,1,1,1,109,0,0,0,0
618744,2020,03,31,2020-03-31,09:34:00,3,AL,01,0,0,0,0,0,0,31.8539,-86.0307,31.8580,-86.0037,1.6100,80,1,1,1,109,0,0,0,0
618745,2020,03,31,2020-03-31,09:51:00,3,AL,01,0,0,0,0,0,0,31.9011,-85.8111,31.9025,-85.7972,0.8300,180,1,1,1,109,0,0,0,0
618746,2020,03,31,2020-03-31,10:34:00,3,AL,01,0,2,1,0,50000,0,31.8173,-85.2636,31.8649,-84.7588,29.9700,350,2,0,1,0,0,0,0,0
618746,2020,03,31,2020-03-31,10:34:00,3,AL,01,0,2,0,0,0,0,31.8173,-85.2636,31.8173,-85.1313,7.8500,350,2,1,2,5,0,0,0,0
618746,2020,03,31,2020-03-31,10:46:00,3,GA,13,0,1,1,0,50000,0,31.8173,-85.1313,31.8649,-84.7588,22.1200,200,2,1,2,239,243,0,0,0
618747,2020,03,31,2020-03-31,11:55:00,3,FL,12,0,0,0,0,2000,0,30.4620,-86.1945,30.4621,-86.1917,0.1700,25,1,1,1,131,0,0,0,0
618748,2020,03,31,2020-03-31,14:10:00,3,FL,12,0,1,0,0,2000,0,30.3154,-83.8415,30.3366,-83.6902,9.2100,150,1,1,1,65,79,0,0,0
618749,2020,03,31,2020-03-31,14:17:00,3,FL,12,0,1,0,0,0,0,30.4215,-83.6361,30.4521,-83.4422,11.7400,100,1,1,1,79,0,0,0,0
618750,2020,03,31,2020-03-31,14:33:00,3,FL,12,0,0,0,0,50000,0,30.4610,-83.4112,30.4612,-83.4093,0.1100,50,1,1,1,79,0,0,0,0
618751,2020,03,31,2020-03-31,15:26:00,3,FL,12,0,0,0,0,0,0,30.1767,-83.0498,30.1774,-83.0365,0.8000,704,1,1,1,121,0,0,0,0
618752,2020,03,31,2020-03-31,15:30:00,3,WA,53,0,0,0,0,0,0,46.3300,-119.2800,46.3300,-119.2800,0.1000,20,1,1,1,5,0,0,0,0
618753,2020,03,31,2020-03-31,17:29:00,3,FL,12,0,0,0,0,0,0,30.1407,-81.3564,30.1425,-81.3502,0.3900,704,1,1,1,109,0,0,0,0
618754,2020,04,07,2020-04-07,21:25:00,3,OH,39,0,1,0,0,80000,0,41.2387,-82.0136,41.1249,-81.8535,11.4500,100,1,1,1,93,103,0,0,0
618755,2020,04,07,2020-04-07,21:52:00,3,OH,39,0,1,0,0,500000,0,41.0334,-81.6023,40.9277,-81.4767,9.8100,100,1,1,1,153,0,0,0,0
618756,2020,04,07,2020-04-07,22:10:00,3,OH,39,0,0,0,0,0,0,40.7953,-81.5559,40.6351,-81.3476,15.7400,100,1,1,1,151,157,0,0,0
618757,2020,04,07,2020-04-07,22:33:00,3,OH,39,0,1,0,0,0,0,40.8270,-80.6300,40.7740,-80.5520,5.4800,250,1,1,1,29,0,0,0,0
618758,2020,04,07,2020-04-07,22:37:00,3,OH,39,0,0,0,0,0,0,40.7750,-80.5620,40.7380,-80.5080,3.8200,100,2,0,1,0,0,0,0,0
618758,2020,04,07,2020-04-07,22:37:00,3,OH,39,0,0,0,0,0,0,40.7750,-80.5620,40.7472,-80.5190,2.9600,100,2,1,2,29,0,0,0,0
618758,2020,04,07,2020-04-07,22:40:00,3,PA,42,0,0,0,0,0,0,40.7472,-80.5190,40.7380,-80.5080,0.8600,100,2,1,2,7,0,0,0,0
618759,2020,04,07,2020-04-07,23:11:00,3,PA,42,0,1,0,0,110000,0,40.6250,-79.7950,40.5900,-79.7390,3.8300,250,1,1,1,3,129,0,0,0
618760,2020,04,07,2020-04-07,23:17:00,3,PA,42,0,0,0,0,10000,0,40.6070,-79.7150,40.6050,-79.7140,0.1500,75,1,1,1,129,0,0,0,0
618761,2020,04,08,2020-04-08,18:22:00,3,GA,13,0,0,0,0,100000,0,31.0714,-83.1965,31.0615,-83.1238,4.4100,300,1,1,1,19,173,0,0,0
618762,2020,04,08,2020-04-08,18:43:00,3,IN,18,0,1,0,0,500000,0,39.6133,-86.3771,39.6056,-86.3620,0.9700,35,1,1,1,109,0,0,0,0
618763,2020,04,08,2020-04-08,18:47:00,3,AR,05,0,0,0,0,8000,0,35.7379,-90.9988,35.7303,-90.9859,0.8900,30,1,1,1,31,0,0,0,0
618764,2020,04,08,2020-04-08,19:05:00,3,AR,05,0,2,2,0,250000,0,35.6567,-90.8562,35.5750,-90.7239,9.3300,75,1,1,1,111,0,0,0,0
618765,2020,04,08,2020-04-08,19:59:00,3,IN,18,0,1,0,0,50000,0,39.0631,-85.2627,39.0565,-85.2171,2.4900,450,1,1,1,137,0,0,0,0
618766,2020,04,08,2020-04-08,20:06:00,3,IN,18,0,0,0,0,20000,0,38.9440,-85.2051,38.9417,-85.2036,0.1800,75,1,1,1,137,0,0,0,0
618767,2020,04,08,2020-04-08,20:08:00,3,IN,18,0,0,0,0,50000,0,39.0215,-85.1699,39.0024,-85.1296,2.6000,220,1,1,1,137,0,0,0,0
618768,2020,04,08,2020-04-08,20:10:00,3,IN,18,0,0,0,0,40000,0,39.0026,-85.0973,38.9912,-85.0870,0.9600,150,1,1,1,29,0,0,0,0
618769,2020,04,08,2020-04-08,20:11:00,3,IN,18,0,0,0,0,20000,0,38.9075,-85.1216,38.9066,-85.1190,0.1500,60,1,1,1,115,0,0,0,0
618770,2020,04,08,2020-04-08,20:13:00,3,IN,18,0,0,0,0,50000,0,38.9619,-85.0432,38.9377,-84.9412,5.7300,450,1,1,1,115,0,0,0,0
618771,2020,04,08,2020-04-08,20:13:00,3,IN,18,0,0,0,0,20000,0,38.9580,-84.9579,38.9372,-84.8640,5.2500,200,1,1,1,115,0,0,0,0
618772,2020,04,08,2020-04-08,20:22:00,3,OH,39,0,0,0,0,100000,0,39.2454,-84.5951,39.2216,-84.4845,6.2000,300,1,1,1,61,0,0,0,0
618773,2020,04,08,2020-04-08,20:27:00,3,KY,21,0,0,0,0,30000,0,38.7863,-84.8735,38.7847,-84.8662,0.5000,50,1,1,1,77,0,0,0,0
618774,2020,04,08,2020-04-08,20:37:00,3,OH,39,0,0,0,0,45000,0,39.2081,-84.3556,39.1763,-84.3081,3.3000,350,1,1,1,61,0,0,0,0
618775,2020,04,08,2020-04-08,20:40:00,3,KY,21,0,1,0,0,35000,0,38.7145,-84.6632,38.7057,-84.6201,2.4000,500,1,1,1,81,0,0,0,0
618776,2020,04,08,2020-04-08,20:42:00,3,KY,21,0,0,0,0,20000,0,38.8282,-84.5918,38.8218,-84.5686,1.2000,100,1,1,1,117,0,0,0,0
618777,2020,04,08,2020-04-08,20:47:00,3,KY,21,0,1,0,0,45000,0,38.6748,-84.5520,38.5931,-84.2152,19.2000,400,1,1,1,81,191,0,0,0
618778,2020,04,08,2020-04-08,20:50:00,3,OH,39,0,0,0,0,40000,0,39.1762,-84.1050,39.2006,-83.9467,8.8000,200,1,1,1,25,15,0,0,0
618779,2020,04,08,2020-04-08,20:53:00,3,OH,39,0,0,0,0,25000,0,39.2319,-84.0696,39.2333,-84.0558,0.8000,75,1,1,1,25,0,0,0,0
618780,2020,04,08,2020-04-08,20:56:00,3,OH,39,0,0,0,0,15000,0,39.1592,-83.9780,39.1722,-83.9369,2.4000,50,1,1,1,15,0,0,0,0
618781,2020,04,08,2020-04-08,21:01:00,3,OH,39,0,0,0,0,5000,0,39.2558,-83.9598,39.2501,-83.9451,0.8800,50,1,1,1,27,15,0,0,0
618782,2020,04,08,2020-04-08,21:16:00,3,KY,21,0,0,0,0,25000,0,38.5407,-84.0441,38.5391,-84.0251,1.0300,50,1,1,1,201,0,0,0,0
618783,2020,04,08,2020-04-08,21:20:00,3,KY,21,0,1,0,0,200000,0,37.9206,-85.4216,37.8953,-85.3719,4.0000,45,1,1,1,179,0,0,0,0
618784,2020,04,08,2020-04-08,21:25:00,3,KY,21,0,0,0,0,15000,0,38.5104,-83.9022,38.5101,-83.8832,1.2000,50,1,1,1,161,0,0,0,0
618785,2020,04,08,2020-04-08,22:33:00,3,OH,39,0,1,0,0,200000,0,39.0794,-82.3565,39.0821,-82.3538,0.2500,125,1,1,1,163,0,0,0,0
618786,2020,04,12,2020-04-12,00:03:00,3,TX,48,0,1,0,0,0,0,30.5048,-101.3172,30.5505,-101.2391,5.6200,250,1,1,1,105,0,0,0,0
618787,2020,04,12,2020-04-12,03:05:00,3,TX,48,0,1,0,0,0,0,31.2145,-99.5846,31.2560,-99.5128,5.1200,300,1,1,1,307,0,0,0,0
618788,2020,04,12,2020-04-12,03:40:00,3,TX,48,0,1,0,0,100000,0,30.3007,-98.8248,30.3728,-98.6498,11.5600,150,1,1,1,171,0,0,0,0
618789,2020,04,12,2020-04-12,04:23:00,3,TX,48,0,1,2,0,1010000,0,30.4397,-98.3605,30.4805,-98.2769,6.9600,200,1,1,1,31,53,0,0,0
618790,2020,04,12,2020-04-12,05:05:00,3,TX,48,0,0,0,0,5000,0,31.6552,-96.4298,31.6558,-96.4261,0.2200,50,1,1,1,293,0,0,0,0
618791,2020,04,12,2020-04-12,08:06:00,3,TX,48,0,1,0,0,0,0,31.8921,-94.3827,31.8932,-94.3702,0.7400,30,1,1,1,419,0,0,0,0
618792,2020,04,12,2020-04-12,08:08:00,3,TX,48,0,1,0,0,150000,0,32.3990,-94.2764,32.5021,-94.1420,10.5900,100,1,1,1,203,0,0,0,0
618793,2020,04,12,2020-04-12,08:41:00,3,LA,22,0,2,1,0,1000000,0,32.1493,-93.7946,32.2206,-93.6647,9.0500,400,1,1,1,31,0,0,0,0
618794,2020,04,12,2020-04-12,08:52:00,3,LA,22,0,1,0,0,150000,0,32.6975,-93.7439,32.6986,-93.7366,0.4300,125,1,1,1,15,0,0,0,0
618795,2020,04,12,2020-04-12,08:57:00,3,LA,22,0,1,0,0,25000,0,32.1448,-93.5866,32.1959,-93.4903,6.6500,300,1,1,1,31,81,0,0,0
618796,2020,04,12,2020-04-12,09:10:00,3,LA,22,0,1,0,0,100000,0,32.4272,-93.3805,32.4602,-93.2829,6.1300,1000,1,1,1,119,0,0,0,0
618797,2020,04,12,2020-04-12,09:30:00,3,LA,22,0,1,0,0,0,0,32.1488,-93.1185,32.1653,-93.0989,1.6200,400,1,1,1,13,0,0,0,0
618798,2020,04,12,2020-04-12,09:39:00,3,LA,22,0,1,0,0,200000,0,32.5636,-92.9451,32.5678,-92.9329,0.7700,75,1,1,1,13,0,0,0,0
618799,2020,04,12,2020-04-12,10:36:00,3,LA,22,0,3,0,0,250000000,0,32.4706,-92.1699,32.5142,-92.0425,8.0100,300,1,1,1,73,0,0,0,0
618800,2020,04,12,2020-04-12,10:39:00,3,LA,22,0,3,0,0,750000,0,32.6215,-92.0977,32.6500,-92.0684,2.6000,400,1,1,1,73,0,0,0,0
618801,2020,04,12,2020-04-12,10:46:00,3,LA,22,0,1,0,0,25000,0,32.6452,-92.0350,32.6554,-92.0196,1.1400,50,1,1,1,73,0,0,0,0
618802,2020,04,12,2020-04-12,11:02:00,3,LA,22,0,1,0,0,20000,0,32.6814,-91.8239,32.7065,-91.7812,3.0300,200,1,1,1,67,0,0,0,0
618803,2020,04,12,2020-04-12,11:10:00,3,LA,22,0,2,0,0,36000,0,32.6500,-91.6500,32.7328,-91.5193,9.5200,700,1,1,1,67,83,123,0,0
618804,2020,04,12,2020-04-12,11:11:00,3,LA,22,0,1,0,0,12000,0,32.5597,-91.5798,32.6137,-91.5320,4.6500,150,1,1,1,83,123,0,0,0
618805,2020,04,12,2020-04-12,11:11:00,3,LA,22,0,1,0,0,26000,0,32.5960,-91.6168,32.6473,-91.5044,7.4600,700,1,1,1,83,123,0,0,0
618806,2020,04,12,2020-04-12,11:41:00,3,LA,22,0,0,0,0,75000,0,32.7942,-91.1793,32.8063,-91.1655,1.1600,170,1,1,1,35,0,0,0,0
618807,2020,04,12,2020-04-12,12:00:00,3,MS,28,0,1,0,0,15000,0,32.7870,-90.8925,32.8342,-90.8054,6.0200,200,1,1,1,125,0,0,0,0
618808,2020,04,12,2020-04-12,12:17:00,3,MS,28,0,1,0,0,50000,0,32.9296,-90.5931,32.9732,-90.5454,4.0900,440,1,1,1,53,0,0,0,0
618809,2020,04,12,2020-04-12,12:22:00,3,MS,28,0,2,0,0,150000,0,32.8574,-90.5208,32.9208,-90.4184,7.3800,250,1,1,1,163,0,0,0,0
618810,2020,04,12,2020-04-12,12:46:00,3,MS,28,0,0,0,0,40000,0,33.0049,-90.2608,33.0154,-90.2225,2.3300,50,1,1,1,51,0,0,0,0
618811,2020,04,12,2020-04-12,13:06:00,3,MS,28,0,1,0,0,35000,0,32.9961,-89.8541,33.0204,-89.8230,2.4600,500,1,1,1,7,0,0,0,0
618812,2020,04,12,2020-04-12,13:47:00,3,MS,28,0,0,0,0,9000,0,33.1961,-89.3018,33.2359,-89.2794,3.0400,150,1,1,1,19,0,0,0,0
618813,2020,04,12,2020-04-12,14:30:00,3,MS,28,0,2,0,0,150000,0,33.1469,-88.6044,33.2067,-88.4762,8.4900,1100,1,1,1,103,0,0,0,0
618814,2020,04,12,2020-04-12,14:39:00,3,MS,28,0,4,3,4,2750000,2500000,31.2763,-90.1732,31.4017,-89.8505,21.1700,1936,1,1,1,147,77,91,65,0
618815,2020,04,12,2020-04-12,14:42:00,3,MS,28,0,1,0,0,20000,0,33.2352,-88.4308,33.2555,-88.3680,3.8900,375,1,1,1,103,0,0,0,0
618816,2020,04,12,2020-04-12,15:01:00,3,AL,01,0,0,0,0,0,0,33.3697,-88.1937,33.3820,-88.1722,1.5100,200,1,1,1,107,0,0,0,0
618817,2020,04,12,2020-04-12,15:12:00,3,MS,28,0,4,98,7,61540000,12250000,31.4641,-89.7579,32.0720,-88.8649,67.4300,3960,1,1,1,65,31,67,61,0
618817,2020,04,12,2020-04-12,15:12:00,3,MS,28,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,-9,23,0,0,0,0
618818,2020,04,12,2020-04-12,15:18:00,3,AL,01,0,0,0,0,0,0,33.4593,-87.8859,33.5348,-87.8593,5.4500,300,1,1,1,107,57,0,0,0
618819,2020,04,12,2020-04-12,15:34:00,3,AL,01,0,0,0,0,0,0,33.5878,-87.7504,33.6136,-87.7472,1.7900,350,1,1,1,57,0,0,0,0
618820,2020,04,12,2020-04-12,15:36:00,3,MS,28,0,3,2,0,17890000,7701000,31.3712,-90.1101,32.1121,-89.0047,83.2200,2041,1,1,1,77,65,31,67,0
618820,2020,04,12,2020-04-12,15:36:00,3,MS,28,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,-9,129,61,0,0,0
618821,2020,04,12,2020-04-12,15:41:00,3,AL,01,0,1,0,0,0,0,33.6264,-87.5872,33.6983,-87.5245,6.1400,600,1,1,1,57,127,0,0,0
618822,2020,04,12,2020-04-12,16:04:00,3,AL,01,0,1,0,0,0,0,33.6319,-87.2022,33.7027,-87.0731,8.9800,950,1,1,1,127,0,0,0,0
618823,2020,04,12,2020-04-12,16:14:00,3,AL,01,0,2,0,0,0,0,33.6991,-87.0534,33.7478,-86.9485,6.9100,940,1,1,1,127,73,0,0,0
618824,2020,04,12,2020-04-12,16:22:00,3,MS,28,0,2,2,0,250000,0,32.0015,-88.8943,32.1887,-88.7904,14.2900,300,1,1,1,23,0,0,0,0
618825,2020,04,12,2020-04-12,16:44:00,3,AL,01,0,0,0,0,0,0,33.8819,-86.6877,33.8832,-86.6797,0.4700,125,1,1,1,9,0,0,0,0
618826,2020,04,12,2020-04-12,16:47:00,3,MS,28,0,1,0,0,50000,0,32.2571,-88.6932,32.2973,-88.6801,2.8800,300,1,1,1,75,0,0,0,0
618827,2020,04,12,2020-04-12,16:47:00,3,AL,01,0,1,0,0,0,0,33.8977,-86.6549,33.9043,-86.5890,3.8400,225,1,1,1,9,0,0,0,0
618828,2020,04,12,2020-04-12,16:50:00,3,AL,01,0,2,0,0,0,0,33.9384,-86.5677,33.9827,-86.4876,5.5600,500,1,1,1,9,0,0,0,0
618829,2020,04,12,2020-04-12,17:04:00,3,AL,01,0,1,0,0,0,0,34.0264,-86.3916,34.0318,-86.3798,0.7800,115,1,1,1,9,0,0,0,0
618830,2020,04,12,2020-04-12,17:08:00,3,AL,01,0,1,0,0,0,0,33.9987,-86.1577,34.0500,-86.0844,5.5200,525,1,1,1,55,0,0,0,0
618831,2020,04,12,2020-04-12,17:10:00,3,AL,01,0,2,3,0,0,0,34.0721,-86.3249,34.2383,-86.0019,21.7400,440,1,1,1,9,55,95,49,0
618832,2020,04,12,2020-04-12,17:10:00,3,MS,28,0,1,0,0,30000,0,32.1209,-88.9602,32.1903,-88.8329,8.8700,985,1,1,1,61,23,0,0,0
618833,2020,04,12,2020-04-12,17:14:00,3,AL,01,0,2,0,0,0,0,34.0419,-86.0704,34.1752,-85.9321,12.1900,875,1,1,1,55,0,0,0,0
618834,2020,04,12,2020-04-12,18:15:00,3,GA,13,0,2,0,0,400000,0,34.4990,-85.3689,34.6660,-85.2150,14.7300,800,1,1,1,55,295,0,0,0
618835,2020,04,12,2020-04-12,19:12:00,3,AL,01,0,1,3,0,0,0,33.8795,-87.5472,33.9072,-87.5081,2.9000,1000,1,1,1,127,0,0,0,0
618836,2020,04,12,2020-04-12,19:33:00,3,AL,01,0,1,0,0,0,0,33.2831,-87.5015,33.3801,-87.3778,9.8600,230,1,1,1,125,0,0,0,0
618837,2020,04,12,2020-04-12,19:45:00,3,GA,13,0,2,24,8,500000,0,34.8098,-84.8377,34.9251,-84.7686,8.8800,860,1,1,1,213,0,0,0,0
618838,2020,04,12,2020-04-12,19:51:00,3,AL,01,0,1,0,0,0,0,33.9984,-87.0368,34.0169,-86.9902,2.9700,200,1,1,1,43,0,0,0,0
618839,2020,04,12,2020-04-12,20:00:00,3,AL,01,0,1,0,0,0,0,34.0736,-86.8747,34.0937,-86.7835,5.4200,300,1,1,1,43,0,0,0,0
618840,2020,04,12,2020-04-12,20:03:00,3,AL,01,0,1,0,0,0,0,31.7065,-88.3161,31.7118,-88.3128,0.4100,100,1,1,1,23,0,0,0,0
618841,2020,04,12,2020-04-12,20:11:00,3,AL,01,0,1,0,0,0,0,34.1329,-86.7377,34.1297,-86.7330,0.3500,70,1,1,1,43,0,0,0,0
618842,2020,04,12,2020-04-12,20:12:00,3,AL,01,0,2,0,0,0,0,34.1239,-86.7087,34.1337,-86.6669,2.5000,350,1,1,1,43,0,0,0,0
618843,2020,04,12,2020-04-12,20:16:00,3,AL,01,0,1,0,0,0,0,31.7980,-88.1340,31.8035,-88.1225,0.7700,100,1,1,1,25,0,0,0,0
618844,2020,04,12,2020-04-12,20:27:00,3,AL,01,0,1,0,0,0,0,34.2201,-86.4590,34.2340,-86.3737,4.9700,200,1,1,1,9,95,0,0,0
618845,2020,04,12,2020-04-12,20:41:00,3,AL,01,0,1,0,0,0,0,32.0443,-87.6583,32.1162,-87.5508,8.0500,1000,1,1,1,91,131,0,0,0
